event_id,toa_mjd_bary
B04072,60381.054124219998
B04073,60381.054274552997
B04074,60381.054324554003
B04075,60381.054342636002
B04076,60381.054483571002
B04077,60381.054536434000
B04078,60381.054644896998
B04079,60381.054696630999
B04081,60381.054785289998
B04082,60381.055021275002
B04083,60381.055043439999
B04084,60381.055076634002
B04085,60381.055093845003
B04086,60381.055179875002
B04087,60381.055304371002
B04088,60381.055331516000
B04089,60381.055452455999
B04090,60381.055472485998
B04091,60381.055511717997
B04092,60381.055521667004
B04093,60381.055529955003
B04094,60381.055536564003
B04095,60381.055578435997
B04096,60381.055602184999
B04097,60381.055698880999
B04098,60381.055763632001
B04099,60381.055823551003
B04100,60381.055959265002
B04101,60381.055986544001
B04102,60381.056092510997
B04103,60381.056154660997
B04105,60381.056205490000
B04108,60381.056265690997
B04110,60381.056294290996
B04111,60381.056339445000
B04112,60381.056342212003
B04113,60381.056378916997
B04114,60381.056452516001
B04115,60381.056475204998
B04116,60381.056563527003
B04117,60381.056607202001
B04118,60381.056733873003
B04119,60381.056782986001
B04120,60381.056835044001
B04121,60381.056869341999
B04122,60381.056882313998
B04123,60381.056894337999
B04124,60381.056900738004
B04126,60381.056910113002
B04127,60381.056964014002
B04128,60381.056966511998
B04129,60381.056968350997
B04131,60381.057017437000
B04132,60381.057116623000
B04134,60381.057132301998
B04136,60381.057157349001
B04137,60381.057277330001
B04138,60381.057308515003
B04140,60381.057498050002
B04141,60381.057567383999
B04142,60381.057636400001
B04143,60381.057718623000
B04146,60381.057738304000
B04147,60381.057782128002
B04148,60381.057783388998
B04149,60381.057798176000
B04151,60381.057840943999
B04152,60381.057845263000
B04153,60381.057869507997
B04154,60381.058139583998
B04156,60381.058177567997
B04158,60381.058279224999
B04160,60381.058313578003
B04161,60381.058356665002
B04162,60381.058394496002
B04163,60381.058502082000
B04165,60381.058659121998
B04166,60381.058739899003
B04167,60381.058774097000
B04168,60381.058784382003
B04169,60381.058794245000
B04170,60381.058870196997
B04171,60381.058888211999
B04172,60381.058890218999
B04173,60381.058907803999
B04175,60381.058951747000
B04176,60381.059072661999
B04177,60381.059228038997
B04178,60381.059256820998
B04179,60381.059469182997
B04180,60381.059590794997
B04181,60381.059592074002
B04182,60381.060222351000
B04183,60381.060287075001
B04184,60381.060296322998
B04185,60381.060523360000
B04186,60381.060534966004
B04187,60381.060659567003
B04188,60381.060718335000
B04189,60381.060726144002
B04190,60381.060758749001
B04191,60381.060913665999
B04192,60381.060976392000
B04193,60381.061026306001
B04194,60381.061090347001
B04195,60381.061153146002
B04196,60381.061170346002
B04198,60381.061230166997
B04199,60381.061286183001
B04200,60381.061437992998
B04201,60381.061482600002
B04203,60381.061516422000
B04204,60381.061591709004
B04205,60381.061598808999
B04206,60381.061677924998
B04207,60381.061963230997
B04208,60381.061995882003
B04209,60381.062151341001
B04210,60381.062295853000
B04211,60381.062303635998
B04212,60381.062308269000
B04213,60381.062481045999
B04214,60381.062691216001
B04215,60381.062784408001
B04221,60381.062789778996
B04222,60381.062799036001
B04223,60381.062967420003
B04224,60381.063139723003
B04225,60381.063201650002
B04226,60381.063279647999
B04227,60381.063339462002
B04228,60381.063349928998
B04229,60381.063501094999
B04230,60381.063538447997
B04231,60381.063586974000
B04232,60381.063665383997
B04233,60381.063735752003
B04234,60381.063743844003
B04235,60381.063764719998
B04236,60381.063767897002
B04237,60381.063842734002
B04238,60381.063843907999
B04239,60381.063911117002
B04240,60381.064166392003
B04241,60381.064206841998
B04242,60381.064208663003
B04243,60381.064226176997
B04244,60381.064306961998
B04246,60381.064456221997
B04248,60381.064463126997
B04249,60381.064493537997
B04250,60381.064522510998
B04252,60381.064551839998
B04253,60381.064561129999
B04254,60381.064592305003
B04255,60381.064606423002
B04256,60381.064646307001
B04258,60381.064709839004
B04259,60381.064984418001
B04260,60381.065047725999
B04261,60381.065217693998
B04262,60381.065415593999
B04263,60381.065533136003
B04264,60381.065570257000
B04265,60381.065588234000
B04267,60381.065660038999
B04268,60381.065703118002
B04269,60381.065754060000
B04270,60381.065765025000
B04272,60381.065780270997
B04273,60381.065904907999
B04276,60381.065949014999
B04277,60381.065997514997
B04278,60381.066100313998
B04280,60381.066110050000
B04282,60381.066293365999
B04283,60381.066298131002
B04284,60381.066305382003
B04285,60381.066388047002
B04286,60381.066462802002
B04287,60381.066532550998
B04288,60381.066548370000
B04289,60381.066681359996
B04290,60381.066684341000
B04291,60381.066700825999
B04292,60381.066820316002
B04293,60381.066823588000
B04294,60381.066846786001
B04296,60381.066848543000
B04298,60381.066949717999
B04300,60381.067021852003
B04301,60381.067035995999
B04302,60381.067109035997
B04303,60381.067113509002
B04304,60381.067165016997
B04305,60381.067175917000
B04307,60381.067220279001
B04308,60381.067222881997
B04309,60381.067236016999
B04310,60381.067292931002
B04311,60381.067322474002
B04312,60381.067335107000
B04315,60381.067533804002
B04316,60381.067584577999
B04317,60381.067600930997
B04318,60381.067887516998
B04319,60381.067981943001
B04320,60381.068043252999
B04321,60381.068079090001
B04322,60381.068166288002
B04323,60381.068295896002
B04325,60381.068313823002
B04326,60381.068323494997
B04327,60381.068350775000
B04328,60381.068367519001
B04329,60381.068374661001
B04330,60381.068387580999
B04331,60381.068389114997
B04333,60381.068473473999
B04335,60381.068566966998
B04336,60381.068910321002
B04337,60381.069214219999
B04338,60381.069272544002
B04340,60381.069311676998
B04341,60381.069331416002
B04342,60381.069394796999
B04344,60381.069434762001
B04345,60381.069436263999
B04346,60381.069493128001
B04348,60381.069495622003
B04350,60381.069497277997
B04351,60381.069516253003
B04352,60381.069548079999
B04353,60381.069590261002
B04354,60381.069623962998
B04356,60381.069654854000
B04358,60381.069688427997
B04359,60381.069697122002
B04360,60381.069714780002
B04361,60381.069817306998
B04362,60381.069821773002
B04363,60381.069999355001
B04364,60381.070021838001
B04365,60381.070112845002
B04366,60381.070125234997
B04367,60381.070178535003
B04368,60381.070280820000
B04369,60381.070385104998
B04370,60381.070386378997
B04371,60381.070499355003
B04372,60381.070601596002
B04373,60381.070696135001
B04374,60381.070797109998
B04376,60381.070834017002
B04377,60381.070861366003
B04378,60381.071122734000
B04379,60381.071267446001
B04380,60381.071293592999
B04381,60381.071422645997
B04382,60381.071426381997
B04384,60381.071471331001
B04386,60381.071485157001
B04387,60381.071486421999
B04388,60381.071496976998
B04389,60381.071556795003
B04392,60381.071723622998
B04393,60381.071766487003
B04394,60381.071790868002
B04395,60381.071826717998
B04398,60381.071908723003
B04400,60381.072028271999
B04401,60381.072161106997
B04402,60381.072239210996
B04403,60381.072358532998
B04404,60381.072367194000
B04405,60381.072373146999
B04406,60381.072379300997
B04407,60381.072435804999
B04409,60381.072586497998
B04410,60381.072719955002
B04411,60381.072734128997
B04413,60381.072792289000
B04414,60381.072797984001
B04415,60381.072803267001
B04416,60381.072882259999
B04417,60381.073053111002
B04418,60381.073061212002
B04419,60381.073181776002
B04420,60381.073351234001
B04421,60381.073390598998
B04422,60381.073395163003
B04423,60381.073488342001
B04424,60381.073635048997
B04425,60381.073651051003
B04426,60381.073657909998
B04427,60381.073773962999
B04428,60381.073933904998
B04429,60381.073967876000
B04431,60381.073970365003
B04432,60381.073999366003
B04433,60381.074004610004
B04435,60381.074057286001
B04436,60381.074081662999
B04437,60381.074091216004
B04438,60381.074101962004
B04439,60381.074251931001
B04440,60381.074349647999
B04441,60381.074408236003
B04442,60381.074843098999
B04443,60381.074853685997
B04444,60381.074857799002
B04445,60381.074859460998
B04446,60381.074881521003
B04448,60381.074949772003
B04449,60381.074966526001
B04450,60381.075014296002
B04451,60381.075020327000
B04452,60381.075076374997
B04453,60381.075189739997
B04454,60381.075192661003
B04456,60381.075346154001
B04457,60381.075382595998
B04458,60381.075392175997
B04459,60381.075400455004
B04460,60381.075417567998
B04461,60381.075459699998
B04462,60381.075502015003
B04463,60381.075513155003
B04464,60381.075543489002
B04465,60381.075553246999
B04467,60381.075578233998
B04468,60381.075590344000
B04469,60381.075739339998
B04470,60381.075746485003
B04471,60381.075874223003
B04472,60381.075937590002
B04474,60381.075991586004
B04475,60381.076022526999
B04477,60381.076059906001
B04478,60381.076077614998
B04479,60381.076147446001
B04480,60381.076182826997
B04481,60381.076345709997
B04482,60381.076636910999
B04483,60381.076749972999
B04485,60381.076756590999
B04486,60381.076765844002
B04487,60381.076861895002
B04488,60381.076868297998
B04489,60381.076971734998
B04491,60381.077027029001
B04492,60381.077118715002
B04493,60381.077165292998
B04494,60381.077249331996
B04497,60381.077306669999
B04498,60381.077369781997
B04499,60381.077402116003
B04500,60381.077487716000
B04502,60381.077578008997
B04503,60381.077609294996
B04504,60381.077622561999
B04505,60381.077640648000
B04506,60381.077719309003
B04507,60381.077738095999
B04508,60381.077796676000
B04509,60381.077893806003
B04510,60381.077904464000
B04512,60381.077977704001
B04514,60381.078076894999
B04515,60381.078156565003
B04516,60381.078169649998
B04518,60381.078365146997
B04519,60381.078446364001
B04520,60381.078576672997
B04521,60381.078652761003
B04522,60381.078662883003
B04524,60381.078690390998
B04525,60381.078697049998
B04527,60381.078706913002
B04529,60381.078720124999
B04531,60381.078756964002
B04533,60381.078834639004
B04536,60381.078890712000
B04537,60381.078936361999
B04538,60381.078957942002
B04539,60381.078967519999
B04540,60381.078968957998
B04542,60381.079004808998
B04543,60381.079076460002
B04544,60381.079309863999
B04545,60381.079372663000
B04546,60381.079375808004
B04548,60381.079439984998
B04549,60381.079542467000
B04550,60381.079565537002
B04551,60381.079684812998
B04552,60381.079696915003
B04553,60381.079816085999
B04554,60381.079826490000
B04555,60381.079944327998
B04556,60381.080181864003
B04558,60381.080192173002
B04559,60381.080463325998
B04560,60381.080539155002
B04561,60381.080588705001
B04563,60381.080624996997
B04564,60381.080664052002
B04565,60381.080699388003
B04566,60381.080868259000
B04567,60381.080960100000
B04569,60381.081089933999
B04570,60381.081171676000
B04572,60381.081183241004
B04574,60381.081187041003
B04575,60381.081200100998
B04577,60381.081203857997
B04578,60381.081205328002
B04579,60381.081278012003
B04580,60381.081319871002
B04581,60381.081357411000
B04582,60381.081388740000
B04583,60381.081419576003
B04584,60381.082005368000
B04585,60381.082078794003
B04586,60381.082092367003
B04587,60381.082263427001
B04588,60381.082285832999
B04589,60381.082289136997
B04590,60381.082370071003
B04591,60381.082371857003
B04592,60381.082417587997
B04594,60381.082467802997
B04595,60381.082469296998
B04596,60381.082624094997
B04597,60381.082757288001
B04598,60381.082844181998
B04599,60381.083064191000
B04600,60381.083133220003
B04601,60381.083303230997
B04602,60381.083368245003
B04603,60381.083400593001
B04604,60381.083438171998
B04605,60381.083482695998
B04606,60381.083653201000
B04607,60381.083767404998
B04610,60381.083842303000
B04615,60381.083896548000
B04616,60381.083964120997
B04617,60381.084033216001
B04618,60381.084104695001
B04619,60381.084201365004
B04620,60381.084207344997
B04621,60381.084241789002
B04623,60381.084287156002
B04625,60381.084295066001
B04626,60381.084369319004
B04627,60381.084421346997
B04628,60381.084556930000
B04629,60381.084594487002
B04630,60381.084627042997
B04631,60381.084628472003
B04632,60381.084666237999
B04633,60381.084748125002
B04634,60381.085110230000
B04635,60381.085141370997
B04636,60381.085392952999
B04637,60381.085445634002
B04638,60381.085448833001
B04639,60381.085524766997
B04640,60381.085539159001
B04642,60381.085662616999
B04643,60381.085667195999
B04644,60381.085668710999
B04645,60381.085796501997
B04646,60381.085947259002
B04647,60381.086024746000
B04648,60381.086126504000
B04649,60381.086225084997
B04652,60381.086240322002
B04656,60381.086255422997
B04658,60381.086415856000
B04659,60381.086592320004
B04660,60381.086594204004
B04663,60381.086631826998
B04664,60381.086635027998
B04667,60381.086676699997
B04668,60381.086705463997
B04669,60381.086763050997
B04670,60381.086874690998
B04671,60381.086963768998
B04672,60381.087003250999
B04673,60381.087082320002
B04674,60381.087134096997
B04675,60381.087160194002
B04676,60381.087316552999
B04677,60381.087427036000
B04678,60381.087669856002
B04679,60381.087716907998
B04680,60381.087764450996
B04681,60381.087766757999
B04682,60381.087786133001
B04683,60381.087970157998
